id,Calories from animal protein (FAO (2017)),Calories from plant protein (FAO (2017)),Calories from fat (FAO (2017)),Calories from carbohydrates (FAO (2017)),calories total,Year,Country_id
2690,120.76,166.8,852.3,1776.14,2916,2009,64
2691,121.4,169.88,836.28,1786.44,2914,2010,64
2692,132.88,170.64,851.49,1767.99,2923,2011,64
2693,141.32,171.12,826.02,1792.54,2931,2012,64
2694,125.48,168.92,851.13,1797.47,2943,2013,64
2695,213.44,168.68,1071.09,1811.79,3265,1961,65
2696,210.64,158.76,1084.32,1697.28,3151,1962,65
2697,218.8,158.32,1098.81,1597.07,3073,1963,65
2698,217.96,147.4,1080.18,1646.46,3092,1964,65
2699,218.16,147.64,1089.45,1667.75,3123,1965,65
2700,219.88,145.24,1106.19,1668.69,3140,1966,65
2701,220.08,138.04,1103.94,1604.94,3067,1967,65
2702,221.76,137.76,1100.07,1609.41,3069,1968,65
2703,224.56,141.08,1131.66,1683.7,3181,1969,65
2704,216.72,139.12,1112.49,1659.67,3128,1970,65
2705,226.8,132.2,1150.83,1628.17,3138,1971,65
2706,228.36,133,1156.95,1637.69,3156,1972,65
2707,237.72,132.36,1179,1648.92,3198,1973,65
2708,235.04,133,1156.68,1628.28,3153,1974,65
2709,245.76,133.52,1225.53,1600.19,3205,1975,65
2710,242.36,130.16,1209.33,1564.15,3146,1976,65
2711,241.96,124.12,1176.12,1502.8,3045,1977,65
2712,242.76,132.56,1147.68,1518,3041,1978,65
2713,245.76,133.28,1161.27,1467.69,3008,1979,65
2714,242.6,134.36,1178.1,1538.94,3094,1980,65
2715,237.8,132.92,1153.08,1501.2,3025,1981,65
2716,247.08,134.72,1213.92,1513.28,3109,1982,65
2717,233.72,127.28,1160.28,1467.72,2989,1983,65
2718,239.08,134.92,1126.98,1501.02,3002,1984,65
2719,234.64,132.6,1111.77,1483.99,2963,1985,65
2720,241.24,132.32,1143.99,1446.45,2964,1986,65
2721,242.96,131.68,1106.37,1460.99,2942,1987,65
2722,252.96,141.76,1126.62,1576.66,3098,1988,65
2723,254.32,149.48,1183.5,1640.7,3228,1989,65
2724,248.52,147.36,1115.91,1633.21,3145,1990,65
2725,243.4,144.08,1118.43,1601.09,3107,1991,65
2726,246.24,145.36,1167.03,1631.37,3190,1992,65
2727,234.12,133.76,1126.89,1543.23,3038,1993,65
2728,245.8,133.88,1097.1,1512.22,2989,1994,65
2729,255.24,135.56,1151.19,1489.01,3031,1995,65
2730,257.2,139.2,1117.53,1503.07,3017,1996,65
2731,255.64,150.56,1169.82,1573.98,3150,1997,65
2732,264.04,147.56,1203.3,1562.1,3177,1998,65
2733,248.52,155.84,1152.63,1616.01,3173,1999,65
2734,251.88,152.8,1106.46,1639.86,3151,2000,65
2735,254.32,154.68,1138.5,1623.5,3171,2001,65
2736,255.92,152.6,1147.32,1596.16,3152,2002,65
2737,260.2,157,1133.82,1602.98,3154,2003,65
2738,259.72,161.52,1134.63,1632.13,3188,2004,65
2739,258.44,165.44,1147.77,1629.35,3201,2005,65
2740,260,172.48,1161.9,1642.62,3237,2006,65
2741,271.52,170.4,1184.94,1654.14,3281,2007,65
2742,274.88,172.2,1185.21,1603.71,3236,2008,65
2743,271.68,167.8,1179.81,1613.71,3233,2009,65
2744,275.56,173.92,1209.96,1620.56,3280,2010,65
2745,284.12,171.32,1241.91,1607.65,3305,2011,65
2746,288.92,176.52,1237.59,1619.97,3323,2012,65
2747,292.12,178.76,1262.34,1634.78,3368,2013,65
2748,229.4,182.6,961.11,1820.89,3194,1961,66
2749,231.84,182.56,985.5,1858.1,3258,1962,66
2750,233.68,178.72,993.51,1827.09,3233,1963,66
2751,235.44,171.12,998.73,1814.71,3220,1964,66
2752,238.36,170.96,1049.49,1774.19,3233,1965,66
2753,239.16,166.6,1050.21,1763.03,3219,1966,66
2754,247.88,159.76,1092.06,1778.3,3278,1967,66
2755,256.6,160.68,1132.2,1729.52,3279,1968,66
2756,256.88,156.84,1136.07,1734.21,3284,1969,66
2757,262.76,155.68,1138.86,1748.7,3306,1970,66
2758,263.32,149.24,1147.68,1727.76,3288,1971,66
2759,264.24,147.64,1157.49,1685.63,3255,1972,66
2760,266.24,145,1152.72,1705.04,3269,1973,66
2761,266.52,145.48,1165.68,1694.32,3272,1974,66
2762,267.4,145.12,1172.79,1656.69,3242,1975,66
2763,274.92,142.48,1214.19,1644.41,3276,1976,66
2764,283.2,150.56,1247.22,1656.02,3337,1977,66
2765,290.24,148.72,1290.06,1652.98,3382,1978,66
2766,301.2,147.52,1311.66,1618.62,3379,1979,66
2767,301.48,148.04,1330.38,1595.1,3375,1980,66
2768,303.76,147.88,1356.12,1609.24,3417,1981,66
2769,301.36,151.68,1336.32,1629.64,3419,1982,66
2770,302.36,153.04,1349.91,1650.69,3456,1983,66
2771,304.44,150.36,1358.55,1630.65,3444,1984,66
2772,314.44,152.12,1385.64,1633.8,3486,1985,66
2773,309.88,151.68,1385.37,1615.07,3462,1986,66
2774,311.24,152,1444.77,1622.99,3531,1987,66
2775,308.6,156.76,1456.2,1638.44,3560,1988,66
2776,307.6,157.24,1473.75,1617.41,3556,1989,66
2777,307.68,155.24,1448.55,1594.53,3506,1990,66
2778,318.84,154.76,1471.41,1595.99,3541,1991,66
2779,309.76,151.6,1481.76,1605.88,3549,1992,66
2780,299.52,156.76,1474.47,1612.25,3543,1993,66
2781,299.28,151.36,1471.59,1589.77,3512,1994,66
2782,306.2,153.84,1479.33,1594.63,3534,1995,66
2783,305.6,153.44,1461.87,1598.09,3519,1996,66
2784,308.52,153.76,1494.27,1590.45,3547,1997,66
2785,313.04,156.04,1511.1,1612.82,3593,1998,66
2786,310.16,157.24,1515.15,1621.45,3604,1999,66
2787,311.56,158.24,1528.83,1606.37,3605,2000,66
2788,318.04,158.28,1542.24,1621.44,3640,2001,66
2789,315.88,159.6,1540.08,1640.44,3656,2002,66
2790,307.8,157.2,1515.69,1606.31,3587,2003,66
2791,296.96,159.44,1455.93,1642.67,3555,2004,66
2792,288.52,156.64,1466.1,1626.74,3538,2005,66
2793,284.32,159.6,1465.74,1603.34,3513,2006,66
2794,285.96,156.44,1443.69,1579.91,3466,2007,66
2795,285.12,165.2,1505.97,1594.71,3551,2008,66
2796,285.36,159.4,1485.99,1599.25,3530,2009,66
2797,283.84,168.8,1471.05,1612.31,3536,2010,66
2798,281.64,165.64,1452.42,1614.3,3514,2011,66
2799,279.12,165.88,1419.48,1595.52,3460,2012,66
2800,277.4,164.68,1432.8,1607.12,3482,2013,66
2801,121.64,153.04,552.33,1773.99,2601,1961,201
2802,127,143.76,604.44,1687.8,2563,1962,201
2803,116.6,143.84,546.66,1720.9,2528,1963,201
2804,123.36,143.32,632.97,1689.35,2589,1964,201
2805,131.16,154.84,671.58,1726.42,2684,1965,201
2806,153.48,161.92,680.04,1821.56,2817,1966,201
2807,160.44,150.8,703.8,1814.96,2830,1967,201
2808,163.68,153.32,707.94,1787.06,2812,1968,201
2809,151.72,148.2,739.89,1766.19,2806,1969,201
2810,155.88,149.92,762.48,1832.72,2901,1970,201
2811,148.04,149.84,763.83,1723.29,2785,1971,201
2812,157.56,148.04,788.94,1730.46,2825,1972,201
2813,163.36,147.52,796.77,1713.35,2821,1973,201
2814,144.88,149.68,766.53,1781.91,2843,1974,201
2815,155.32,146.84,811.71,1727.13,2841,1975,201
2816,156.96,146.52,830.25,1726.27,2860,1976,201
2817,147.6,147.2,802.53,1709.67,2807,1977,201
2818,158.44,146.08,827.55,1675.93,2808,1978,201
2819,166.16,148.8,855.9,1650.14,2821,1979,201
2820,151.96,145.12,780.03,1639.89,2717,1980,201
2821,157.12,142.56,825.3,1589.02,2714,1981,201
2822,154.64,143.88,836.37,1609.11,2744,1982,201
2823,157.36,146.16,838.26,1606.22,2748,1983,201
2824,161.36,144.32,882,1591.32,2779,1984,201
2825,163.8,143.84,887.76,1573.6,2769,1985,201
2826,174.68,148.76,909,1554.56,2787,1986,201
2827,172.64,146.16,880.11,1534.09,2733,1987,201
2828,183.2,143.8,900.99,1531.01,2759,1988,201
2829,183.32,138.96,906.12,1534.6,2763,1989,201
2830,189.36,143.76,895.77,1539.11,2768,1990,201
2831,222.84,140.96,869.67,1537.53,2771,1991,201
2832,221.04,136.24,930.96,1541.76,2830,1992,201
2833,223.84,141.56,918.18,1536.42,2820,1993,201
2834,229.92,139.2,948.42,1522.46,2840,1994,201
2835,242.32,133.72,980.28,1494.68,2851,1995,201
2836,237.16,135.84,965.16,1516.84,2855,1996,201
2837,233.96,132.56,933.93,1508.55,2809,1997,201
2838,242.16,136.64,937.53,1478.67,2795,1998,201
2839,236.84,131.84,968.49,1439.83,2777,1999,201
2840,242.44,129.28,1027.08,1406.2,2805,2000,201
2841,250.24,131.2,1057.86,1400.7,2840,2001,201
2842,259.12,129.6,1080.81,1399.47,2869,2002,201
2843,256.96,133,1073.52,1405.52,2869,2003,201
2844,267.12,129.76,1126.26,1387.86,2911,2004,201
2845,261.36,134,1097.19,1417.45,2910,2005,201
2846,255.08,132.84,1093.77,1421.31,2903,2006,201
2847,272.92,134.44,1112.67,1400.97,2921,2007,201
2848,263.24,133.24,1103.76,1416.76,2917,2008,201
2849,262.8,131.56,1133.55,1390.09,2918,2009,201
2850,256.88,133.32,1127.7,1413.1,2931,2010,201
2851,256.92,132.32,1135.98,1396.78,2922,2011,201
2852,258.12,134.36,1136.88,1412.64,2942,2012,201
2853,255.24,132.16,1133.1,1406.5,2927,2013,201
2854,119.44,89,216.54,1484.02,1909,1961,67
2855,121.32,90.76,223.29,1490.63,1926,1962,67
2856,125.36,87.32,231.57,1433.75,1878,1963,67
2857,126.44,87.24,230.94,1426.38,1871,1964,67
2858,126,88.12,230.31,1434.57,1879,1965,67
2859,127.08,90,238.41,1451.51,1907,1966,67
2860,123.36,92.68,252.72,1479.24,1948,1967,67
2861,127,92.12,278.37,1492.51,1990,1968,67
2862,128.4,91.56,294.66,1425.38,1940,1969,67
2863,127.24,93.28,299.34,1430.14,1950,1970,67
2864,123.52,91.32,310.95,1455.21,1981,1971,67
2865,122.96,88.48,314.91,1424.65,1951,1972,67
2866,123.6,84.08,282.33,1452.99,1943,1973,67
2867,124.48,101.88,314.46,1567.18,2108,1974,67
2868,140.52,105.04,361.98,1592.46,2200,1975,67
2869,130.52,109.8,347.04,1635.64,2223,1976,67
2870,142.36,116.4,357.66,1668.58,2285,1977,67
2871,148.2,117.88,417.06,1661.86,2345,1978,67
2872,153.88,113.72,384.93,1619.47,2272,1979,67
2873,160,113.64,378.9,1620.46,2273,1980,67
2874,167.88,107.16,383.67,1614.29,2273,1981,67
2875,173.2,111.48,422.91,1645.41,2353,1982,67
2876,164.32,118.84,400.05,1730.79,2414,1983,67
2877,178.8,119.44,448.83,1736.93,2484,1984,67
2878,183.88,125.56,380.43,1772.13,2462,1985,67
2879,169.72,129.56,376.74,1796.98,2473,1986,67
2880,168.04,129.28,404.82,1726.86,2429,1987,67
2881,162.4,137.64,411.93,1778.03,2490,1988,67
2882,146.04,132,478.98,1715.98,2473,1989,67
2883,132.04,132.36,409.59,1681.01,2355,1990,67
2884,150.48,147.8,447.93,1811.79,2558,1991,67
2885,157.44,140.12,440.82,1760.62,2499,1992,67
2886,172.12,139.92,474.3,1749.66,2536,1993,67
2887,157.72,138.84,447.03,1719.41,2463,1994,67
2888,160.28,148.08,447.84,1790.8,2547,1995,67
2889,156.72,153.04,455.49,1868.75,2634,1996,67
2890,154.68,150.8,456.21,1864.31,2626,1997,67
2891,162.4,152.88,478.62,1865.1,2659,1998,67
2892,157.52,157.32,521.46,1874.7,2711,1999,67
2893,153.08,161.56,512.64,1888.72,2716,2000,67
2894,152.8,157.64,511.47,1873.09,2695,2001,67
2895,130,160.48,496.71,1856.81,2644,2002,67
2896,137.24,158.24,500.67,1864.85,2661,2003,67
2897,152.88,159.12,493.38,1870.62,2676,2004,67
2898,159.76,163.16,512.01,1880.07,2715,2005,67
2899,167.48,160,531.63,1856.89,2716,2006,67
2900,162,160.04,522.27,1866.69,2711,2007,67
2901,149.2,163.56,462.6,1877.64,2653,2008,67
2902,154.08,162.64,458.19,1924.09,2699,2009,67
2903,155.68,163.36,481.32,1931.64,2732,2010,67
2904,166.68,168.24,522.81,1914.27,2772,2011,67
2905,169.04,173.12,519.21,1933.63,2795,2012,67
2906,172.12,174.4,536.13,1947.35,2830,2013,67
2907,41.04,170.44,473.13,1384.39,2069,1961,68
2908,43.76,171.52,471.06,1393.66,2080,1962,68
2909,44,177.72,491.22,1403.06,2116,1963,68
2910,43.8,178.6,523.08,1381.52,2127,1964,68
2911,46.28,178.72,569.7,1497.3,2292,1965,68
2912,44,181.08,553.86,1445.06,2224,1966,68
2913,44.44,177,551.25,1510.31,2283,1967,68
2914,48.04,179.32,547.83,1533.81,2309,1968,68
2915,44.76,182.64,536.13,1552.47,2316,1969,68
2916,48.16,181.96,484.11,1522.77,2237,1970,68
2917,47.52,182.8,485.19,1557.49,2273,1971,68
2918,45.24,177.88,469.17,1384.71,2077,1972,68
2919,50,175.88,478.26,1360.86,2065,1973,68
2920,49.56,162.92,482.76,1257.76,1953,1974,68
2921,47.76,146.64,464.67,1149.93,1809,1975,68
2922,48.2,144.04,488.88,1162.88,1844,1976,68
2923,46.88,133.32,459.72,1187.08,1827,1977,68
2924,47.28,141.04,429.84,1276.84,1895,1978,68
2925,41.6,141.68,393.03,1318.69,1895,1979,68
2926,44.44,151.24,355.23,1408.09,1959,1980,68
2927,55.12,142.08,438.3,1400.5,2036,1981,68
2928,40.48,153.56,439.38,1441.58,2075,1982,68
2929,51.04,156.16,453.42,1489.38,2150,1983,68
2930,47.8,149.52,439.83,1544.85,2182,1984,68
2931,51.56,171.88,424.53,1724.03,2372,1985,68
2932,47.56,181.28,443.97,1884.19,2557,1986,68
2933,48.04,166.68,471.15,1812.13,2498,1987,68
2934,48.12,166.48,447.3,1795.1,2457,1988,68
2935,49.96,161.56,445.5,1752.98,2410,1989,68
2936,48.64,169.72,516.33,1787.31,2522,1990,68
2937,56.36,172,501.12,1816.52,2546,1991,68
2938,41.92,173.68,607.05,1675.35,2498,1992,68
2939,45.68,162.52,639.45,1619.35,2467,1993,68
2940,46.08,161.2,554.49,1618.23,2380,1994,68
2941,43.32,160.12,554.04,1635.52,2393,1995,68
2942,52.4,159.96,550.26,1628.38,2391,1996,68
2943,53.12,165.92,614.88,1642.08,2476,1997,68
2944,49.8,156,718.74,1432.46,2357,1998,68
2945,60.08,172.08,689.04,1590.8,2512,1999,68
2946,55.56,180.84,678.69,1674.91,2590,2000,68
2947,55.4,176.6,738.09,1550.91,2521,2001,68
2948,57.28,177.44,679.41,1540.87,2455,2002,68
2949,61,178.48,715.5,1500.02,2455,2003,68
2950,60.36,170.64,743.76,1490.24,2465,2004,68
2951,58.8,170.04,707.04,1506.12,2442,2005,68
2952,61.24,169.36,656.73,1509.67,2397,2006,68
2953,64.8,178.76,645.75,1645.69,2535,2007,68
2954,62.8,188.8,622.62,1714.78,2589,2008,68
2955,61.24,188.36,629.01,1742.39,2621,2009,68
2956,71,191.24,655.92,1755.84,2674,2010,68
2957,65.08,190.68,669.24,1767,2692,2011,68
2958,55.92,192.4,651.15,1752.53,2652,2012,68
2959,56.4,189.8,641.88,1739.92,2628,2013,68
2960,145.64,237.96,627.21,2084.19,0,1961,69
2961,152.68,239.6,661.23,2103.49,0,1962,69
2962,160.6,238.32,693.9,2111.18,0,1963,69
2963,149.52,239.64,674.1,2142.74,0,1964,69
2964,152.88,235.12,689.49,2136.51,0,1965,69
2965,158.96,230.08,704.16,2115.8,0,1966,69
2966,170.2,226.68,727.29,2115.83,0,1967,69
2967,175.96,224.52,769.77,2129.75,0,1968,69
2968,180.28,224.2,763.2,2132.32,0,1969,69
2969,185.24,224.72,776.61,2168.43,0,1970,69
2970,186.76,222,772.11,2150.13,0,1971,69
2971,191.2,217.76,776.16,2098.88,0,1972,69
2972,190.76,218.76,802.26,2113.22,0,1973,69
2973,203.8,216.92,824.4,2111.88,0,1974,69
2974,210.64,214,806.13,2110.23,0,1975,69
2975,203.68,215.24,849.69,2135.39,0,1976,69
2976,200.84,212.04,839.25,2113.87,0,1977,69
2977,205.6,212.76,848.16,2120.48,0,1978,69
2978,207.28,211.68,864,2101.04,0,1979,69
2979,204.16,209.2,857.97,2106.67,0,1980,69
2980,204.48,207.24,842.94,2100.34,0,1981,69
2981,202.96,209.72,843.84,2120.48,0,1982,69
2982,205.44,206.64,877.41,2096.51,0,1983,69
2983,212.12,206.04,892.89,2076.95,0,1984,69
2984,216.76,206.72,922.41,2034.11,0,1985,69
2985,220.48,205.8,911.97,2025.75,0,1986,69
2986,221.6,206.88,928.26,2047.26,0,1987,69
2987,223.64,203.36,948.78,2019.22,0,1988,69
2988,226.44,200,965.97,1955.59,0,1989,69
2989,225.48,202.4,948.6,1995.52,0,1990,69
2990,201.48,200.08,799.47,1830.97,0,1991,69
2991,72.6,161.64,283.32,1410.44,1928,1992,69
2992,63.76,164.8,265.32,1420.12,1914,1993,69
2993,61.48,171.32,295.56,1428.64,1957,1994,69
2994,88.32,202.64,386.55,1710.49,2388,1995,69
2995,90.6,203,375.57,1874.83,2544,1996,69
2996,99.56,209.84,381.51,1957.09,2648,1997,69
2997,101.04,207.28,437.13,1860.55,2606,1998,69
2998,102,212.52,394.02,1898.46,2607,1999,69
2999,97.52,199.36,402.12,1867,2566,2000,69
3000,106.12,191.72,540.27,1799.89,2638,2001,69
3001,112.92,204.8,484.38,1947.9,2750,2002,69
3002,120.04,213.44,513.63,2016.89,2864,2003,69
3003,128.76,205.68,539.01,2028.55,2902,2004,69
3004,133.76,208.48,597.69,2043.07,2983,2005,69
3005,106.88,196.4,586.26,1974.46,2864,2006,69
3006,115.68,194.84,602.55,1986.93,2900,2007,69
3007,114.32,204.8,558.72,2097.16,2975,2008,69
3008,102.44,198.24,623.79,2022.53,2947,2009,69
3009,111.8,187.52,734.67,1811.01,2845,2010,69
3010,111.12,200.44,563.67,1929.77,2805,2011,69
3011,110.84,197.76,589.41,1940.99,2839,2012,69
3012,115.28,206.84,581.31,2001.57,2905,2013,69
3013,178.72,138.28,1015.74,1522.26,2855,1961,70
3014,182.2,141.04,1052.1,1539.66,2915,1962,70
3015,183.08,137.28,1039.68,1538.96,2899,1963,70
3016,184,144.52,1055.88,1598.6,2983,1964,70
3017,186.6,146.96,1078.38,1600.06,3012,1965,70
3018,185.4,146.04,1067.22,1613.34,3012,1966,70
3019,190.72,143.4,1084.59,1585.29,3004,1967,70
3020,196.6,142.84,1104.66,1617.9,3062,1968,70
3021,199.64,141.08,1094.85,1607.43,3043,1969,70
3022,205.92,140.52,1119.42,1635.14,3101,1970,70
3023,209.36,138.96,1123.2,1637.48,3109,1971,70
3024,212.08,137.8,1161.9,1631.22,3143,1972,70
3025,214.44,139,1135.44,1676.12,3165,1973,70
3026,217.32,136.92,1120.05,1635.71,3110,1974,70
3027,220.28,135.48,1128.78,1633.46,3118,1975,70
3028,221.72,137.64,1169.1,1661.54,3190,1976,70
3029,219.76,137.48,1153.71,1633.05,3144,1977,70
3030,228.2,142.84,1194.75,1692.21,3258,1978,70
3031,230.4,142.72,1206.63,1700.25,3280,1979,70
3032,237.28,143.2,1197.9,1699.62,3278,1980,70
3033,234.36,142.8,1206.54,1689.3,3273,1981,70
3034,235.12,144.24,1224,1733.64,3337,1982,70
3035,242.32,145.32,1257.66,1732.7,3378,1983,70
3036,243.2,150.04,1255.23,1742.53,3391,1984,70
3037,243.88,151.12,1270.35,1757.65,3423,1985,70
3038,244.44,151.4,1224.9,1785.26,3406,1986,70
3039,247,151.96,1213.92,1769.12,3382,1987,70
3040,249.24,151.8,1212.93,1790.03,3404,1988,70
3041,243.44,152.08,1240.02,1767.46,3403,1989,70
3042,240.52,146.12,1264.86,1609.5,3261,1990,70
3043,234.24,144.2,1269,1675.56,3323,1991,70
3044,229.48,144.8,1314.9,1702.82,3392,1992,70
3045,216.28,142.84,1240.47,1602.41,3202,1993,70
3046,222.28,145.48,1240.74,1604.5,3213,1994,70
3047,221.6,145.96,1243.44,1638,3249,1995,70
3048,227.68,149.12,1299.96,1620.24,3297,1996,70
3049,224.48,134.04,1288.53,1528.95,3176,1997,70
3050,228.44,149.2,1292.22,1615.14,3285,1998,70
3051,224.48,150.92,1266.39,1637.21,3279,1999,70
3052,225.92,151.92,1285.2,1672.96,3336,2000,70
3053,232.52,158.92,1234.17,1737.39,3363,2001,70
3054,232.4,163.6,1251.36,1779.64,3427,2002,70
3055,238.2,153.6,1252.71,1745.49,3390,2003,70
3056,232.8,154.12,1247.22,1776.86,3411,2004,70
3057,233.4,154.44,1250.64,1811.52,3450,2005,70
3058,238.8,157.92,1266.48,1802.8,3466,2006,70
3059,248,161.96,1314,1803.04,3527,2007,70
3060,245.52,159.6,1296.99,1814.89,3517,2008,70
3061,249.36,160.88,1285.29,1819.47,3515,2009,70
3062,247.36,160.2,1296.9,1799.54,3504,2010,70
3063,248.92,163.84,1310.85,1814.39,3538,2011,70
3064,247.2,160.04,1298.79,1794.97,3501,2012,70
3065,245.92,160.44,1276.83,1815.81,3499,2013,70
3066,49.32,116.84,305.01,1544.83,2016,1961,71
3067,45,114.08,282.78,1498.14,1940,1962,71
3068,48.8,105.08,275.76,1418.36,1848,1963,71
3069,44.4,106.24,282.15,1438.21,1871,1964,71
3070,44.88,99.44,290.7,1436.98,1872,1965,71
3071,48.16,111.68,290.79,1537.37,1988,1966,71
3072,48.88,120.6,309.69,1617.83,2097,1967,71
3073,41.92,115.12,313.74,1564.22,2035,1968,71
3074,51.2,113.76,296.28,1583.76,2045,1969,71
3075,64.4,124.48,357.75,1600.37,2147,1970,71
3076,72.32,124.96,363.24,1581.48,2142,1971,71
3077,74.8,122.6,357.39,1510.21,2065,1972,71
3078,64.28,126.16,366.84,1545.72,2103,1973,71
3079,65.24,131.12,376.38,1569.26,2142,1974,71
3080,66,115,356.67,1481.33,2019,1975,71
3081,73.12,108.24,353.16,1364.48,1899,1976,71
3082,66.44,98.92,305.91,1234.73,1706,1977,71
3083,63.12,94.2,297.81,1218.87,1674,1978,71
3084,55.52,98.52,291.69,1180.27,1626,1979,71
3085,51.44,96.92,299.97,1141.67,1590,1980,71
3086,50.36,91.44,335.88,1104.32,1582,1981,71
3087,50,85.16,306.18,1047.66,1489,1982,71
3088,53.08,88.8,309.87,1075.25,1527,1983,71
3089,52.36,102.44,330.48,1281.72,1767,1984,71
3090,52.48,102.96,319.86,1310.7,1786,1985,71
3091,55.48,105.88,343.35,1331.29,1836,1986,71
3092,59.32,114,347.58,1420.1,1941,1987,71
3093,55.24,109.64,355.05,1392.07,1912,1988,71
3094,56.76,110.08,351.45,1407.71,1926,1989,71
3095,57.6,100.56,317.79,1253.05,1729,1990,71
3096,56.32,115.92,301.05,1616.71,2090,1991,71
3097,63.4,118.44,322.02,1614.14,2118,1992,71
3098,57.24,133.08,328.32,1760.36,2279,1993,71
3099,50.52,136.76,339.93,1784.79,2312,1994,71
3100,51.88,135.4,324.9,1838.82,2351,1995,71
3101,61.28,135.4,302.31,1878.01,2377,1996,71
3102,65.96,137.72,306.45,1884.87,2395,1997,71
3103,62.76,139.28,349.02,1875.94,2427,1998,71
3104,64.2,140.92,346.95,1912.93,2465,1999,71
3105,63.68,142.36,355.95,1948.01,2510,2000,71
3106,58.84,152.72,342.36,2010.08,2564,2001,71
3107,59.04,160.08,402.39,2033.49,2655,2002,71
3108,55.64,164.92,378.27,2070.17,2669,2003,71
3109,66.2,166.6,376.92,2072.28,2682,2004,71
3110,62.44,172.2,400.23,2116.13,2751,2005,71
3111,66.76,177.92,431.91,2147.41,2824,2006,71
3112,68.04,170.16,392.49,2172.31,2803,2007,71
3113,64.84,189.28,449.82,2246.06,2950,2008,71
3114,59.2,197.92,432.36,2342.52,3032,2009,71
3115,61.44,199.4,449.19,2366.97,3077,2010,71
3116,70.36,199.16,405,2327.48,3002,2011,71
3117,65.2,201.28,440.01,2336.51,3043,2012,71
3118,68.88,189.4,413.64,2344.08,3016,2013,71
3119,109.8,225.08,785.25,1703.87,2824,1961,73
3120,118.92,215.36,790.92,1654.8,2780,1962,73
3121,128.12,218.32,804.96,1642.6,2794,1963,73
3122,128.76,224.68,817.2,1706.36,2877,1964,73
3123,144.32,225.72,827.19,1726.77,2924,1965,73
3124,150.28,220.84,847.62,1728.26,2947,1966,73
3125,156.12,226.48,855.72,1766.68,3005,1967,73
3126,156.64,221.88,911.79,1752.69,3043,1968,73
3127,163.68,223.76,916.65,1736.91,3041,1969,73
3128,170.88,229.24,971.28,1774.6,3146,1970,73
3129,176.44,218.32,1063.17,1713.07,3171,1971,73
3130,175.6,219.76,1017.27,1721.37,3134,1972,73
3131,195.04,231.2,1138.95,1854.81,3420,1973,73
3132,189.4,229.36,1068.66,1868.58,3356,1974,73
3133,192.48,230,1090.44,1829.08,3342,1975,73
3134,205.08,219.68,1089.18,1810.06,3324,1976,73
3135,200.92,216.56,1110.33,1812.19,3340,1977,73
3136,209.4,217.76,1107.99,1805.85,3341,1978,73
3137,212.36,214.84,1111.23,1799.57,3338,1979,73
3138,206.96,204.84,1096.2,1687,3195,1980,73
3139,204.92,217.8,1109.07,1836.21,3368,1981,73
3140,216.76,216.6,1137.69,1834.95,3406,1982,73
3141,220.24,212.8,1171.08,1828.88,3433,1983,73
3142,223.28,221.56,1220.22,1884.94,3550,1984,73
3143,224.96,212.64,1241.55,1831.85,3511,1985,73
3144,227.16,196.88,1174.41,1739.55,3338,1986,73
3145,229.08,208.6,1209.51,1813.81,3461,1987,73
3146,223.52,213.88,1242,1864.6,3544,1988,73
3147,237.08,217.48,1275.03,1900.41,3630,1989,73
3148,232.12,215.12,1249.02,1843.74,3540,1990,73
3149,229.64,220.64,1269.9,1817.82,3538,1991,73
3150,235.32,214.6,1316.34,1838.74,3605,1992,73
3151,234.56,213.72,1262.52,1835.2,3546,1993,73
3152,239.68,212.68,1310.49,1817.15,3580,1994,73
3153,244.04,209.32,1311.12,1750.52,3515,1995,73
3154,240.48,211.64,1308.87,1749.01,3510,1996,73
